Date,Reference Number,Journal Type,GL_Account,Description,Debit,Credit,Notes
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 584 - Merchant Order ID: 702-3394645-2360215
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 590 - Merchant Order ID: 702-3394645-2360215
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 589 - Merchant Order ID: 702-3394645-2360215
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 588 - Merchant Order ID: 702-3394645-2360215
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 586 - Merchant Order ID: 702-3394645-2360215
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,7.71,0.0,Row ID: 585 - Merchant Order ID: 702-3394645-2360215
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 516 - Merchant Order ID: 702-6901587-2530629
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,5.62,0.0,Row ID: 515 - Merchant Order ID: 702-6901587-2530629
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,6.12,0.0,Row ID: 514 - Merchant Order ID: 702-6901587-2530629
2025-09-13,24391894961,both,Amazon.ca Revenue,Order/Shipping,0.0,6.99,Row ID: 513 - Merchant Order ID: 702-6901587-2530629
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,34.99,Row ID: 512 - Merchant Order ID: 702-6901587-2530629
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 626 - Merchant Order ID: 702-2933845-5584241
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 624 - Merchant Order ID: 702-2933845-5584241
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 625 - Merchant Order ID: 702-2933845-5584241
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 537 - Merchant Order ID: 702-2261809-2070628
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 536 - Merchant Order ID: 702-2261809-2070628
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 538 - Merchant Order ID: 702-2261809-2070628
2025-09-13,24391894961,both,Amazon.ca Clearing,Order/Principal,0.0,59.99,Row ID: 504 - Merchant Order ID: 701-7883608-0956253
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/Commission,9.63,0.0,Row ID: 506 - Merchant Order ID: 701-7883608-0956253
2025-09-13,24391894961,both,Amazon FBA Fulfillment Fees,Order/FBAPerUnitFulfillmentFee,8.25,0.0,Row ID: 505 - Merchant Order ID: 701-7883608-0956253
2025-09-13,24391894961,both,Amazon.ca Clearing,Bank Deposit on 2025-09-13,5642.58,2539.66,Row ID: 211 - Merchant Order ID: nan
2025-09-13,24391894961,both,Amazon Combined Tax Charged,Combined GST and PST charged on line # 306,0.0,42.32,Row ID: 306 - Merchant Order ID: nan
2025-09-13,24391894961,both,Amazon Combined Tax Charged,Combined GST and PST charged on line # 496,0.0,51.89,Row ID: 496 - Merchant Order ID: nan
2025-09-13,24391894961,both,Amazon Combined Tax Charged,Combined GST and PST charged on line # 700,0.0,60.05,Row ID: 700 - Merchant Order ID: nan
